gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1414930585	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=FBLMZ444-12	Animalia	Arthropoda	Insecta	Lepidoptera	Oecophoridae	Pleurota	Pleurota bicostella		UNRANKED	BOLD:AAD4880	BOLD:AAD4880		DE	Niederbayern, Freyung-Grafenau, Haidmuehle, Dreisessel-NWR Markscheide	Bavaria			b3bf3a83-1f68-4541-a03f-330d30d567f5	48.7686	13.8381			1250.0	0.0			2011-06-28T00:00:00Z	28	6	2011	10134182	1839893	MATERIAL_SAMPLE			91909:ZSM		Andreas Segerer		CC_BY_4_0	Barcode of Life Datasystems	Peter Lichtmannecker			2019-10-29T10:42:58.531Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1414060040	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=BASYM3497-14	Animalia	Arthropoda	Insecta	Hymenoptera	Tenthredinidae	Heptamelus	Heptamelus dahlbomi		UNRANKED	BOLD:AAP1353	BOLD:AAP1353		AT		Upper Austria			b3bf3a83-1f68-4541-a03f-330d30d567f5	48.7489	13.8378							2013-08-16T00:00:00Z	16	8	2013	10277438	7722331	MATERIAL_SAMPLE			DEIGISHym21091		Andreas Taeger		CC_BY_4_0	Barcode of Life Datasystems	E. Altenhofer			2019-10-29T10:24:50.210Z		GEODETIC_DATUM_ASSUMED_WGS84
1339549368	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Paridae	Lophophanes	Lophophanes cristatus		SPECIES	Lophophanes cristatus (Linnaeus, 1758)	Lophophanes cristatus		DE	Dreisessel				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.782665	13.802948	250.0						2016-01-24T00:00:00Z	24	1	2016	2487883	2487883	HUMAN_OBSERVATION	naturgucker	naturgucker	-483496319				CC_BY_4_0		688861900			2019-09-20T23:32:50.729Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1339549229	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea abies		SPECIES	Picea abies (L.) H.Karst.	Picea abies		DE	Dreisessel				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.782665	13.802948	250.0						2016-01-24T00:00:00Z	24	1	2016	5284884	5284884	HUMAN_OBSERVATION	naturgucker	naturgucker	1348722364				CC_BY_4_0		688861900			2019-09-20T23:52:27.247Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1339510557	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Paridae	Parus	Parus major		SPECIES	Parus major Linnaeus, 1758	Parus major		DE	Lackenhäuser und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.749596	13.814193	250.0						2016-01-24T00:00:00Z	24	1	2016	9705453	9705453	HUMAN_OBSERVATION	naturgucker	naturgucker	1762362179				CC_BY_4_0		688861900			2019-09-21T00:57:16.613Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1339510522	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea abies		SPECIES	Picea abies (L.) H.Karst.	Picea abies		DE	Lackenhäuser und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.749596	13.814193	250.0						2016-01-24T00:00:00Z	24	1	2016	5284884	5284884	HUMAN_OBSERVATION	naturgucker	naturgucker	1443888325				CC_BY_4_0		688861900			2019-09-20T23:52:27.299Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1339299299	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Paridae	Periparus	Periparus ater		SPECIES	Periparus ater (Linnaeus, 1758)	Periparus ater		DE	Lackenhäuser und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.749596	13.814193	250.0						2016-01-23T00:00:00Z	23	1	2016	2487871	2487871	HUMAN_OBSERVATION	naturgucker	naturgucker	1889273531				CC_BY_4_0		688861900			2019-09-20T21:51:37.716Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1339299257	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea abies		SPECIES	Picea abies (L.) H.Karst.	Picea abies		DE	Lackenhäuser und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.749596	13.814193	250.0						2016-01-23T00:00:00Z	23	1	2016	5284884	5284884	HUMAN_OBSERVATION	naturgucker	naturgucker	-805768551				CC_BY_4_0		688861900			2019-09-20T23:52:29.112Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1339299251	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Paridae	Parus	Parus major		SPECIES	Parus major Linnaeus, 1758	Parus major		DE	Lackenhäuser und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.749596	13.814193	250.0						2016-01-23T00:00:00Z	23	1	2016	9705453	9705453	HUMAN_OBSERVATION	naturgucker	naturgucker	157183763				CC_BY_4_0		688861900			2019-09-21T00:57:10.093Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1339152227	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Corvidae	Nucifraga	Nucifraga caryocatactes		SPECIES	Nucifraga caryocatactes (Linnaeus, 1758)	Nucifraga caryocatactes		DE	Dreisessel				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.782665	13.802948	250.0						2016-03-19T00:00:00Z	19	3	2016	2482613	2482613	HUMAN_OBSERVATION	naturgucker	naturgucker	-38597261				CC_BY_4_0		282112647			2019-09-20T23:03:15.126Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1338948781	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Fringillidae	Loxia	Loxia curvirostra		SPECIES	Loxia curvirostra Linnaeus, 1758	Loxia curvirostra		DE	Dreisessel				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.782665	13.802948	250.0						2016-01-24T00:00:00Z	24	1	2016	9629160	9629160	HUMAN_OBSERVATION	naturgucker	naturgucker	1649560149				CC_BY_4_0		688861900			2019-09-20T22:21:55.171Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1338944002	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Fringillidae	Loxia	Loxia curvirostra		SPECIES	Loxia curvirostra Linnaeus, 1758	Loxia curvirostra		DE	Dreisessel				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.782665	13.802948	250.0						2016-03-19T00:00:00Z	19	3	2016	9629160	9629160	HUMAN_OBSERVATION	naturgucker	naturgucker	-1232477046				CC_BY_4_0		282112647			2019-09-20T22:21:55.445Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1338749534	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Fagus	Fagus sylvatica		SPECIES	Fagus sylvatica L.	Fagus sylvatica		DE	Dreisessel				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.782665	13.802948	250.0						2016-01-24T00:00:00Z	24	1	2016	2882316	2882316	HUMAN_OBSERVATION	naturgucker	naturgucker	1405679872				CC_BY_4_0		688861900			2019-09-20T20:11:17.597Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1338740493	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Fagus	Fagus sylvatica		SPECIES	Fagus sylvatica L.	Fagus sylvatica		DE	Lackenhäuser und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.749596	13.814193	250.0						2016-01-24T00:00:00Z	24	1	2016	2882316	2882316	HUMAN_OBSERVATION	naturgucker	naturgucker	-1566683170				CC_BY_4_0		688861900			2019-09-20T20:11:17.964Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1338568401	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Piciformes	Picidae	Dendrocopos	Dendrocopos major		SPECIES	Dendrocopos major (Linnaeus, 1758)	Dendrocopos major		DE	Dreisessel				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.782665	13.802948	250.0						2016-03-19T00:00:00Z	19	3	2016	2477968	2477968	HUMAN_OBSERVATION	naturgucker	naturgucker	191425532				CC_BY_4_0		282112647			2019-09-20T19:21:13.681Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1338522167	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Capreolus	Capreolus capreolus		SPECIES	Capreolus capreolus (Linnaeus, 1758)	Capreolus capreolus		DE	Dreisessel				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.782665	13.802948	250.0						2016-01-24T00:00:00Z	24	1	2016	5220126	5220126	HUMAN_OBSERVATION	naturgucker	naturgucker	807438084				CC_BY_4_0		688861900			2019-09-20T17:14:40.619Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1338500434	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Certhiidae	Certhia	Certhia familiaris		SPECIES	Certhia familiaris Linnaeus, 1758	Certhia familiaris		DE	Dreisessel				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.782665	13.802948	250.0						2016-03-19T00:00:00Z	19	3	2016	2487603	2487603	HUMAN_OBSERVATION	naturgucker	naturgucker	1833031245				CC_BY_4_0		282112647			2019-09-20T17:42:40.673Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1338139304	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	Abies alba		SPECIES	Abies alba Mill.	Abies alba		DE	Dreisessel				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.782665	13.802948	250.0						2016-01-24T00:00:00Z	24	1	2016	2685484	2685484	HUMAN_OBSERVATION	naturgucker	naturgucker	-492564586				CC_BY_4_0		688861900			2019-09-20T14:56:34.662Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1320509803	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3924c67ec-37c2-4a3b-bf6d-d451e1c4cc84	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Athyriaceae	Athyrium	Athyrium distentifolium		SPECIES	Athyrium distentifolium Tausch ex Opiz	Athyrium distentifolilum	Tausch ex Opiz	AT	Ossterreich, Bohmerwald, Schwarzenberg, Plockenstein, 1 km S v. Gipfel, Nadelmischwald, Silikat	Oberosterreich		1	bc092ff0-02e4-11dc-991f-b8a03c50a862	48.7625	13.8606			1200.0				1996-07-10T00:00:00Z	10	7	1996	5275045	5275045	PRESERVED_SPECIMEN	US	Botany	3623651	773			CC0_1_0		G. Kleesadl			2019-10-16T20:54:18.717Z		TAXON_MATCH_FUZZY;GEODETIC_DATUM_ASSUMED_WGS84
1230535633	7f5260c2-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Carex	Carex canescens		SPECIES	Carex canescens L.	Carex canescens L.		AT	Österreich, Oberösterreich, Böhmerwald, Oberschwarzenberg.				4e11d750-bafb-11d9-8e53-b8a03c50a862	48.75861	13.84667			1150.0				1996-07-10T00:00:00Z	10	7	1996	2722942	2722942	PRESERVED_SPECIMEN	W	Herbarium W	2010-0011435		G. Kleesadl		CC_BY_4_0		Kleesadl,G.			2019-09-20T17:03:17.080Z		
1230503390	7f5260c2-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Athyriaceae	Athyrium	Athyrium distentifolium		SPECIES	Athyrium distentifolium Tausch ex Opiz	Athyrium distentifolium Tausch ex Opiz		AT	Österreich, Oberösterreich, Böhmerwald, Schwarzenberg				4e11d750-bafb-11d9-8e53-b8a03c50a862	48.7625	13.86056			1200.0				1996-07-10T00:00:00Z	10	7	1996	5275045	5275045	PRESERVED_SPECIMEN	W	Herbarium W	2010-0011792		G. Kleesadl		CC_BY_4_0		Kleesadl,G.			2019-09-20T16:07:32.498Z		
1135458780	0afba960-be3b-4202-a7de-736ae05aec9e		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	Phyteuma	Phyteuma nigrum		SPECIES	Phyteuma nigrum F.W.Schmidt	Phyteuma nigrum F. W. Schmidt		AT	Oberösterreich, Böhmerwald, bei einer Jagdhütte, Zwieselwiesen, ca. 3 km NNO Schwarzenberg am Böhmerwald, Bez. Rohrbach				58520c30-bafb-11d9-8e53-b8a03c50a862	48.75611	13.85278			1230.0				2012-06-15T00:00:00Z	15	6	2012	3166917	3166917	PRESERVED_SPECIMEN	WU	Herbarium WU	0070781		Pachschwöll,C.		CC_BY_4_0		Pachschwöll,C. & Grohmann,H.			2019-10-30T09:19:14.999Z	STILLIMAGE	
1135458739	0afba960-be3b-4202-a7de-736ae05aec9e		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis sylvatica		SPECIES	Pedicularis sylvatica L.	Pedicularis sylvatica L.		AT	Oberösterreich, Böhmerwald, bei einer Jagdhütte, Zwieselwiesen, ca. 3 km NNO Schwarzenberg am Böhmerwald, Bez. Rohrbach				58520c30-bafb-11d9-8e53-b8a03c50a862	48.75611	13.85278			1230.0				2012-06-15T00:00:00Z	15	6	2012	3171712	3171712	PRESERVED_SPECIMEN	WU	Herbarium WU	0070783		Pachschwöll,C. & Grohmann,H.		CC_BY_4_0		Pachschwöll,C. & Grohmann,H.			2019-10-30T09:19:11.642Z	STILLIMAGE	
1135439331	0afba960-be3b-4202-a7de-736ae05aec9e		Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Carex	Carex panicea		SPECIES	Carex panicea L.	Carex panicea L.		AT	Oberösterreich, Böhmerwald, bei einer Jagdhütte, Zwieselwiesen, ca. 3 km NNO Schwarzenberg am Böhmerwald, Bez. Rohrbach				58520c30-bafb-11d9-8e53-b8a03c50a862	48.75611	13.85278			1230.0				2012-06-15T00:00:00Z	15	6	2012	2724609	2724609	PRESERVED_SPECIMEN	WU	Herbarium WU	0070779		Pachschwöll,C. & Grohmann,H.		CC_BY_4_0		Pachschwöll,C. & Grohmann,H.			2019-10-30T08:49:31.545Z	STILLIMAGE	
1052082182	c1a13bf0-0c71-11dd-84d4-b8a03c50a862	UPS:BOT:L-567486									KINGDOM	incertae sedis	Lecanora phaeostigma		DE	Bayerischer Wald, Dreisesselberg, close to the national border of Germany, Czech Republic and Austria, 5 km east of Neu-reichenau	Bayern			4c415e40-1e21-11de-9e40-a0d6ecebb8bf	48.77695	13.80278							2009-08-26T00:00:00Z	26	8	2009	0		PRESERVED_SPECIMEN	UPS	BOT	L-567486		Z. Palice		CC0_1_0		Toby Spribille			2019-09-20T21:58:14.409Z		TAXON_MATCH_NONE;GEODETIC_DATUM_ASSUMED_WGS84
932773260	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corone		SPECIES	Corvus corone Linnaeus, 1758	Corvus corone		DE	Riedelsbach/Bergheim Riedelsbach und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.751633	13.802476	250.0						2012-12-31T00:00:00Z	31	12	2012	9409796	9409796	HUMAN_OBSERVATION	naturgucker	naturgucker	175616591				CC_BY_4_0		688861900			2019-09-20T18:46:44.470Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
923047661	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea abies		SPECIES	Picea abies (L.) H.Karst.	Picea abies		DE	Riedelsbach/Bergheim Riedelsbach und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.751633	13.802476	250.0						2013-08-09T00:00:00Z	9	8	2013	5284884	5284884	HUMAN_OBSERVATION	naturgucker	naturgucker	1749619289				CC_BY_4_0		688861900			2019-09-20T23:52:29.729Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
923029050	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea abies		SPECIES	Picea abies (L.) H.Karst.	Picea abies		DE	Riedelsbach/Bergheim Riedelsbach und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.751633	13.802476	250.0						2012-12-31T00:00:00Z	31	12	2012	5284884	5284884	HUMAN_OBSERVATION	naturgucker	naturgucker	680313377				CC_BY_4_0		688861900			2019-09-20T23:52:29.113Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
922990451	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea abies		SPECIES	Picea abies (L.) H.Karst.	Picea abies		DE	Dreisessel				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.782665	13.802948	250.0						2013-08-11T00:00:00Z	11	8	2013	5284884	5284884	HUMAN_OBSERVATION	naturgucker	naturgucker	143825052				CC_BY_4_0		688861900			2019-09-20T23:52:25.599Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
922978735	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea abies		SPECIES	Picea abies (L.) H.Karst.	Picea abies		DE	Riedelsbach/Bergheim Riedelsbach und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.751633	13.802476	250.0						2013-01-01T00:00:00Z	1	1	2013	5284884	5284884	HUMAN_OBSERVATION	naturgucker	naturgucker	1175730885				CC_BY_4_0		688861900			2019-09-20T23:52:31.877Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
922806780	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus collybita		SPECIES	Phylloscopus collybita (Vieillot, 1817)	Phylloscopus collybita		DE	Riedelsbach/Bergheim Riedelsbach und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.751633	13.802476	250.0						2013-08-11T00:00:00Z	11	8	2013	2493091	2493091	HUMAN_OBSERVATION	naturgucker	naturgucker	-223508410				CC_BY_4_0		688861900			2019-11-08T20:31:51.219Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
922708763	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Paridae	Cyanistes	Cyanistes caeruleus		SPECIES	Cyanistes caeruleus (Linnaeus, 1758)	Cyanistes caeruleus		DE	Riedelsbach/Bergheim Riedelsbach und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.751633	13.802476	250.0						2012-12-31T00:00:00Z	31	12	2012	2487879	2487879	HUMAN_OBSERVATION	naturgucker	naturgucker	-1448830313				CC_BY_4_0		688861900			2019-09-20T17:48:58.275Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
922708748	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Paridae	Parus	Parus major		SPECIES	Parus major Linnaeus, 1758	Parus major		DE	Riedelsbach/Bergheim Riedelsbach und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.751633	13.802476	250.0						2012-12-31T00:00:00Z	31	12	2012	9705453	9705453	HUMAN_OBSERVATION	naturgucker	naturgucker	1237594957				CC_BY_4_0		688861900			2019-09-21T00:57:17.797Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
922708707	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Paridae	Lophophanes	Lophophanes cristatus		SPECIES	Lophophanes cristatus (Linnaeus, 1758)	Lophophanes cristatus		DE	Riedelsbach/Bergheim Riedelsbach und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.751633	13.802476	250.0						2012-12-31T00:00:00Z	31	12	2012	2487883	2487883	HUMAN_OBSERVATION	naturgucker	naturgucker	1980108131				CC_BY_4_0		688861900			2019-09-20T23:32:49.355Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
922594604	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Paridae	Periparus	Periparus ater		SPECIES	Periparus ater (Linnaeus, 1758)	Periparus ater		DE	Dreisessel				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.782665	13.802948	250.0						2013-08-11T00:00:00Z	11	8	2013	2487871	2487871	HUMAN_OBSERVATION	naturgucker	naturgucker	-695604610				CC_BY_4_0		688861900			2019-09-20T21:51:42.996Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
922558662	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Paridae	Periparus	Periparus ater		SPECIES	Periparus ater (Linnaeus, 1758)	Periparus ater		DE	Riedelsbach/Bergheim Riedelsbach und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.751633	13.802476	250.0						2013-01-01T00:00:00Z	1	1	2013	2487871	2487871	HUMAN_OBSERVATION	naturgucker	naturgucker	873432173				CC_BY_4_0		688861900			2019-09-20T21:51:38.946Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
922558628	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Paridae	Parus	Parus major		SPECIES	Parus major Linnaeus, 1758	Parus major		DE	Riedelsbach/Bergheim Riedelsbach und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.751633	13.802476	250.0						2013-01-01T00:00:00Z	1	1	2013	9705453	9705453	HUMAN_OBSERVATION	naturgucker	naturgucker	-971398878				CC_BY_4_0		688861900			2019-09-21T00:57:25.817Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
922497948	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Paridae	Periparus	Periparus ater		SPECIES	Periparus ater (Linnaeus, 1758)	Periparus ater		DE	Riedelsbach/Bergheim Riedelsbach und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.751633	13.802476	250.0						2013-08-11T00:00:00Z	11	8	2013	2487871	2487871	HUMAN_OBSERVATION	naturgucker	naturgucker	-910967625				CC_BY_4_0		688861900			2019-11-08T20:17:11.723Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
922062668	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Hieracium	Hieracium murorum		SPECIES	Hieracium murorum L.	Hieracium murorum		DE	Dreisessel				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.782665	13.802948	250.0						2013-08-11T00:00:00Z	11	8	2013	8605056	8605056	HUMAN_OBSERVATION	naturgucker	naturgucker	-1563018649				CC_BY_4_0		688861900			2019-09-20T21:22:39.743Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
921931243	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Gnaphalium	Gnaphalium sylvaticum		SPECIES	Gnaphalium sylvaticum Sm.	Gnaphalium sylvaticum		DE	Dreisessel				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.782665	13.802948	250.0						2013-08-11T00:00:00Z	11	8	2013	7995437	7995437	HUMAN_OBSERVATION	naturgucker	naturgucker	208327985				CC_BY_4_0		688861900			2019-09-20T20:57:19.823Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
921702572	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Fagus	Fagus sylvatica		SPECIES	Fagus sylvatica L.	Fagus sylvatica		DE	Riedelsbach/Bergheim Riedelsbach und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.751633	13.802476	250.0						2013-08-09T00:00:00Z	9	8	2013	2882316	2882316	HUMAN_OBSERVATION	naturgucker	naturgucker	-1895886443				CC_BY_4_0		688861900			2019-09-20T20:11:17.590Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
921670164	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Fagus	Fagus sylvatica		SPECIES	Fagus sylvatica L.	Fagus sylvatica		DE	Riedelsbach/Bergheim Riedelsbach und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.751633	13.802476	250.0						2013-01-01T00:00:00Z	1	1	2013	2882316	2882316	HUMAN_OBSERVATION	naturgucker	naturgucker	-1814144801				CC_BY_4_0		688861900			2019-09-20T20:11:17.037Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
921536232	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza	Emberiza citrinella		SPECIES	Emberiza citrinella Linnaeus, 1758	Emberiza citrinella		DE	Riedelsbach/Bergheim Riedelsbach und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.751633	13.802476	250.0						2013-01-01T00:00:00Z	1	1	2013	2491534	2491534	HUMAN_OBSERVATION	naturgucker	naturgucker	-1931620171				CC_BY_4_0		688861900			2019-09-20T18:20:43.174Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
921467840	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Piciformes	Picidae	Dendrocopos	Dendrocopos major		SPECIES	Dendrocopos major (Linnaeus, 1758)	Dendrocopos major		DE	Riedelsbach/Bergheim Riedelsbach und Umgebung				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.751633	13.802476	250.0						2013-08-09T00:00:00Z	9	8	2013	2477968	2477968	HUMAN_OBSERVATION	naturgucker	naturgucker	-127421893				CC_BY_4_0		688861900			2019-09-20T19:27:14.244Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
